tahun,bulan,provinsi,produk,value usd
2018,Maret,DKI Jakarta,Kerajinan,723046.49
2018,Maret,Jawa Barat,Kerajinan,1295248.64
2018,Maret,Jawa Tengah,Kerajinan,2201930.76
2018,Maret,Jawa Timur,Kerajinan,298103.25
2018,Maret,Kalimantan Tengah,Kerajinan,13500
2018,Maret,Kepulauan Riau,Kerajinan,0
2018,Maret,Lampung,Kerajinan,59621.05
2018,Maret,Sulawesi Tengah,Kerajinan,0
2018,Maret,Sumatera Selatan,Kerajinan,144886.64
2018,Maret,Sumatera Utara,Kerajinan,69782.73
2018,April,Bali,Kerajinan,1184794.62
2018,April,Banten,Kerajinan,4333543.45
2018,April,DI Yogyakarta,Kerajinan,145424.84
2018,April,DKI Jakarta,Kerajinan,1163957.97
2018,April,Jawa Barat,Kerajinan,1058893.41
2018,April,Jawa Tengah,Kerajinan,2156279.5
2018,April,Jawa Timur,Kerajinan,323305.03
2018,April,Kalimantan Tengah,Kerajinan,15000
2018,April,Kepulauan Riau,Kerajinan,0
2018,April,Lampung,Kerajinan,0.93
2018,April,Sulawesi Tengah,Kerajinan,0
2018,April,Sumatera Selatan,Kerajinan,65566.71
2018,April,Sumatera Utara,Kerajinan,33614.18
2018,Mei,Bali,Kerajinan,1420578.05
2018,Mei,Banten,Kerajinan,2415849.75
2018,Mei,DI Yogyakarta,Kerajinan,191089.11
2018,Mei,DKI Jakarta,Kerajinan,886116.31
2018,Mei,Jawa Barat,Kerajinan,1239100.35
2018,Mei,Jawa Tengah,Kerajinan,2328267.25
2018,Mei,Jawa Timur,Kerajinan,303316.08
2018,Mei,Kalimantan Tengah,Kerajinan,12500
2018,Mei,Kepulauan Riau,Kerajinan,32710.27
2018,Mei,Lampung,Kerajinan,116513
2018,Mei,Sulawesi Tengah,Kerajinan,2670
2018,Mei,Sumatera Selatan,Kerajinan,60735.27
2018,Mei,Sumatera Utara,Kerajinan,127468.36
2018,Juni,Bali,Kerajinan,755083.15
2018,Juni,Banten,Kerajinan,1322080.66
2018,Juni,DI Yogyakarta,Kerajinan,53738.41
2018,Juni,DKI Jakarta,Kerajinan,391954.45
2018,Juni,Jawa Barat,Kerajinan,587555.98
2018,Juni,Jawa Tengah,Kerajinan,1113705.27
2018,Juni,Jawa Timur,Kerajinan,252481.49
2018,Juni,Kalimantan Tengah,Kerajinan,0
2018,Juni,Kepulauan Riau,Kerajinan,31640.1
2018,Juni,Lampung,Kerajinan,12805
2018,Juni,Sulawesi Tengah,Kerajinan,0
2018,Juni,Sumatera Selatan,Kerajinan,36310.01
2018,Juni,Sumatera Utara,Kerajinan,94100.5
2018,Juli,Bali,Kerajinan,1057252.71
2018,Juli,Banten,Kerajinan,3006441.3
2018,Juli,DI Yogyakarta,Kerajinan,254960.52
2018,Juli,DKI Jakarta,Kerajinan,900195.67
2018,Juli,Jawa Barat,Kerajinan,1039088.76
2018,Juli,Jawa Tengah,Kerajinan,2015239.82
2018,Juli,Jawa Timur,Kerajinan,289904.92
2018,Juli,Kalimantan Tengah,Kerajinan,0
2018,Juli,Kepulauan Riau,Kerajinan,24521.75
2018,Juli,Lampung,Kerajinan,120536.38
2018,Juli,Sulawesi Tengah,Kerajinan,0
2018,Juli,Sumatera Selatan,Kerajinan,92436.48
2018,Juli,Sumatera Utara,Kerajinan,69490.26
2018,Agustus,Bali,Kerajinan,1018415.37
2018,Agustus,Banten,Kerajinan,2670462.28
2018,Agustus,DI Yogyakarta,Kerajinan,229845.57
2018,Agustus,DKI Jakarta,Kerajinan,861636.46
2018,Agustus,Jawa Barat,Kerajinan,1397684.2
2018,Agustus,Jawa Tengah,Kerajinan,2000659.55
2018,Agustus,Jawa Timur,Kerajinan,258759.98
2018,Agustus,Kalimantan Tengah,Kerajinan,0
2018,Agustus,Kepulauan Riau,Kerajinan,0
2018,Agustus,Lampung,Kerajinan,74842
2018,Agustus,Sulawesi Tengah,Kerajinan,0
2018,Agustus,Sumatera Selatan,Kerajinan,123213.3
2018,Agustus,Sumatera Utara,Kerajinan,124797.88
2018,September,Bali,Kerajinan,1074046.51
2018,September,Banten,Kerajinan,2648667.64
2018,September,DI Yogyakarta,Kerajinan,168277.64
2018,September,DKI Jakarta,Kerajinan,719065.41
2018,September,Jawa Barat,Kerajinan,1147307.55
2018,September,Jawa Tengah,Kerajinan,3974070.36
2018,September,Jawa Timur,Kerajinan,292072.89
2018,September,Kalimantan Tengah,Kerajinan,0
2018,September,Kepulauan Riau,Kerajinan,0
2018,September,Lampung,Kerajinan,108220
2018,September,Sulawesi Tengah,Kerajinan,0
2018,September,Sumatera Selatan,Kerajinan,101565.85
2018,September,Sumatera Utara,Kerajinan,84856.7
2018,Oktober,Bali,Kerajinan,1178791.32
2018,Oktober,Banten,Kerajinan,2287943.76
2018,Oktober,DI Yogyakarta,Kerajinan,4329155.15
2018,Oktober,DKI Jakarta,Kerajinan,1087885.53
2018,Oktober,Jawa Barat,Kerajinan,1269478.11
2018,Oktober,Jawa Tengah,Kerajinan,2508819.48
2018,Oktober,Jawa Timur,Kerajinan,381070.17
2018,Oktober,Kalimantan Tengah,Kerajinan,18650
2018,Oktober,Kepulauan Riau,Kerajinan,0
2018,Oktober,Lampung,Kerajinan,429.5
2018,Oktober,Sulawesi Tengah,Kerajinan,0
2018,Oktober,Sumatera Selatan,Kerajinan,126402.72
2018,Oktober,Sumatera Utara,Kerajinan,67309.16
2018,November,Bali,Kerajinan,1039214.78
2018,November,Banten,Kerajinan,2701440.8
2018,November,DI Yogyakarta,Kerajinan,254092.69
2018,November,DKI Jakarta,Kerajinan,1022543.81
2018,November,Jawa Barat,Kerajinan,1294145.44
2018,November,Jawa Tengah,Kerajinan,2341245.1
2018,November,Jawa Timur,Kerajinan,266385.24
2018,November,Kalimantan Tengah,Kerajinan,0
2018,November,Kepulauan Riau,Kerajinan,0
2018,November,Lampung,Kerajinan,172195.2
2018,November,Sulawesi Tengah,Kerajinan,0
2018,November,Sumatera Selatan,Kerajinan,94264.78
2018,November,Sumatera Utara,Kerajinan,100240.97
2018,Desember,Bali,Kerajinan,884652.09
2018,Desember,Banten,Kerajinan,1979958.85
2018,Desember,DI Yogyakarta,Kerajinan,138842.53
2018,Desember,DKI Jakarta,Kerajinan,720255
2018,Desember,Jawa Barat,Kerajinan,1159173.86
2018,Desember,Jawa Tengah,Kerajinan,1870569.39
2018,Desember,Jawa Timur,Kerajinan,252371.02
2018,Desember,Kalimantan Tengah,Kerajinan,0
2018,Desember,Kepulauan Riau,Kerajinan,0
2018,Desember,Lampung,Kerajinan,39920.6
2018,Desember,Sulawesi Tengah,Kerajinan,0
2018,Desember,Sumatera Selatan,Kerajinan,44193.9
2018,Desember,Sumatera Utara,Kerajinan,61978.43
2018,Januari,Bali,Panel,316258.79
2018,Januari,Banten,Panel,6040817.07
2018,Januari,Bengkulu,Panel,123789.05
2018,Januari,DI Yogyakarta,Panel,163.3
2018,Januari,DKI Jakarta,Panel,10691311.36
2018,Januari,Jambi,Panel,2634149.06
2018,Januari,Jawa Barat,Panel,9383561.8
2018,Januari,Jawa Tengah,Panel,42657087.35
2018,Januari,Jawa Timur,Panel,44380726.17
2018,Januari,Kalimantan Barat,Panel,9642659.66
2018,Januari,Kalimantan Selatan,Panel,26650545.42
2018,Januari,Kalimantan Tengah,Panel,306160.66
2018,Januari,Kalimantan Timur,Panel,16923794.66
2018,Januari,Kalimantan Utara,Panel,6458988.85
2018,Januari,Lampung,Panel,43657.6
2018,Januari,Maluku,Panel,0
2018,Januari,Nusa Tenggara Timur,Panel,0
2018,Januari,Papua,Panel,3859994.18
2018,Januari,Papua Barat,Panel,21861.5
2018,Januari,Riau,Panel,1055396.32
2018,Januari,Sulawesi Selatan,Panel,1120659.36
2018,Januari,Sulawesi Tengah,Panel,54804.74
2018,Januari,Sulawesi Utara,Panel,59900
2018,Januari,Sumatera Barat,Panel,112574.74
2018,Januari,Sumatera Selatan,Panel,741242.64
2018,Januari,Sumatera Utara,Panel,13992400.91
2018,Februari,Bali,Panel,274955.63
2018,Februari,Banten,Panel,5979188.39
2018,Februari,Bengkulu,Panel,74273.43
2018,Februari,DI Yogyakarta,Panel,0
2018,Februari,DKI Jakarta,Panel,7625631.57
2018,Februari,Jambi,Panel,1681468.77
2018,Februari,Jawa Barat,Panel,7676029.47
2018,Februari,Jawa Tengah,Panel,37947109.74
2018,Februari,Jawa Timur,Panel,45554215.74
2018,Februari,Kalimantan Barat,Panel,10729091.24
2018,Februari,Kalimantan Selatan,Panel,20697244.47
2018,Februari,Kalimantan Tengah,Panel,1002.48
2018,Februari,Kalimantan Timur,Panel,24409817.34
2018,Februari,Kalimantan Utara,Panel,5982137.77
2018,Februari,Lampung,Panel,130508.38
2018,Februari,Maluku,Panel,0
2018,Februari,Nusa Tenggara Timur,Panel,0
2018,Februari,Papua,Panel,17502452.84
2018,Februari,Papua Barat,Panel,20471.12
2018,Februari,Riau,Panel,474874.06
2018,Februari,Sulawesi Selatan,Panel,1328471.89
2018,Februari,Sulawesi Tengah,Panel,16220
2018,Februari,Sulawesi Utara,Panel,0
2018,Februari,Sumatera Barat,Panel,32960.56
2018,Februari,Sumatera Selatan,Panel,740620.52
2018,Februari,Sumatera Utara,Panel,12971190.81
2018,Maret,Bali,Panel,611524.28
2018,Maret,Banten,Panel,6868894.91
2018,Maret,Bengkulu,Panel,94529.89
2018,Maret,DI Yogyakarta,Panel,0
2018,Maret,DKI Jakarta,Panel,7573010.26
2018,Maret,Jambi,Panel,3135094.23
2018,Maret,Jawa Barat,Panel,8933853.28
2018,Maret,Jawa Tengah,Panel,43093804.6
2018,Maret,Jawa Timur,Panel,56794933.54
2018,Maret,Kalimantan Barat,Panel,15110076.23
2018,Maret,Kalimantan Selatan,Panel,31454224.95
2018,Maret,Kalimantan Tengah,Panel,306590.18
2018,Maret,Kalimantan Timur,Panel,22403997.4
2018,Maret,Kalimantan Utara,Panel,6936357.51
2018,Maret,Lampung,Panel,114085.52
2018,Maret,Maluku,Panel,0
2018,Maret,Nusa Tenggara Timur,Panel,0
2018,Maret,Papua,Panel,8496228.08
2018,Maret,Papua Barat,Panel,0
2018,Maret,Riau,Panel,1758136.47
2018,Maret,Sulawesi Selatan,Panel,5768345.59
2018,Maret,Sulawesi Tengah,Panel,17980
2018,Maret,Sulawesi Utara,Panel,0
2018,Maret,Sumatera Barat,Panel,38366.76
2018,Maret,Sumatera Selatan,Panel,799363.28
2018,Maret,Sumatera Utara,Panel,14012778.63
2018,April,Bali,Panel,739301.77
2018,April,Banten,Panel,7866839.42
2018,April,Bengkulu,Panel,108034.08
2018,April,DI Yogyakarta,Panel,0
2018,April,DKI Jakarta,Panel,12302280.11
2018,April,Jambi,Panel,2887280.25
2018,April,Jawa Barat,Panel,8750230.69
2018,April,Jawa Tengah,Panel,45296015.68
2018,April,Jawa Timur,Panel,49462568.3
2018,April,Kalimantan Barat,Panel,11636502.73
2018,April,Kalimantan Selatan,Panel,29063749.86
2018,April,Kalimantan Tengah,Panel,294590.28
2018,April,Kalimantan Timur,Panel,19795551.72
2018,April,Kalimantan Utara,Panel,8568308.4
2018,April,Lampung,Panel,80743.92
2018,April,Maluku,Panel,0
2018,April,Nusa Tenggara Timur,Panel,0
2018,April,Papua,Panel,4232505.85
2018,April,Papua Barat,Panel,0
2018,April,Riau,Panel,1784071.59
2018,April,Sulawesi Selatan,Panel,847707.15
2018,April,Sulawesi Tengah,Panel,19400
2018,April,Sulawesi Utara,Panel,0
2018,April,Sumatera Barat,Panel,71630.7
2018,April,Sumatera Selatan,Panel,1046445.79
2018,April,Sumatera Utara,Panel,14203184.08
2018,Mei,Bali,Panel,442786.73
2018,Mei,Banten,Panel,8269344.07
2018,Mei,Bengkulu,Panel,0
2018,Mei,DI Yogyakarta,Panel,0
2018,Mei,DKI Jakarta,Panel,13366681.21
2018,Mei,Jambi,Panel,2549337.25
2018,Mei,Jawa Barat,Panel,10492138.19
2018,Mei,Jawa Tengah,Panel,48133465.4
2018,Mei,Jawa Timur,Panel,55143272.95
2018,Mei,Kalimantan Barat,Panel,17881214.33
2018,Mei,Kalimantan Selatan,Panel,30363668.39
2018,Mei,Kalimantan Tengah,Panel,10272
2018,Mei,Kalimantan Timur,Panel,25774490.64
2018,Mei,Kalimantan Utara,Panel,9450960.16
2018,Mei,Lampung,Panel,72183.6
2018,Mei,Maluku,Panel,0
2018,Mei,Nusa Tenggara Timur,Panel,0
2018,Mei,Papua,Panel,13706816.58
2018,Mei,Papua Barat,Panel,0
2018,Mei,Riau,Panel,1416782.84
2018,Mei,Sulawesi Selatan,Panel,7239176.27
2018,Mei,Sulawesi Tengah,Panel,38203.24
2018,Mei,Sulawesi Utara,Panel,0
2018,Mei,Sumatera Barat,Panel,37816.76
2018,Mei,Sumatera Selatan,Panel,1090335.79
2018,Mei,Sumatera Utara,Panel,13961214.69
2018,Juni,Bali,Panel,183545.36
2018,Juni,Banten,Panel,3113745.65
2018,Juni,Bengkulu,Panel,44319.91
2018,Juni,DI Yogyakarta,Panel,0
2018,Juni,DKI Jakarta,Panel,5802683.64
2018,Juni,Jambi,Panel,1462734.31
2018,Juni,Jawa Barat,Panel,4175244.17
2018,Juni,Jawa Tengah,Panel,26373761.4
2018,Juni,Jawa Timur,Panel,31459640.88
2018,Juni,Kalimantan Barat,Panel,10746136.28
2018,Juni,Kalimantan Selatan,Panel,16846198.26
2018,Juni,Kalimantan Tengah,Panel,353279.59
2018,Juni,Kalimantan Timur,Panel,14264054.05
2018,Juni,Kalimantan Utara,Panel,3774291.5
2018,Juni,Lampung,Panel,101678.48
2018,Juni,Maluku,Panel,0
2018,Juni,Nusa Tenggara Timur,Panel,0
2018,Juni,Papua,Panel,12239283.62
2018,Juni,Papua Barat,Panel,23752.32
2018,Juni,Riau,Panel,1134092.14
2018,Juni,Sulawesi Selatan,Panel,2278336.12
2018,Juni,Sulawesi Tengah,Panel,23254.93
2018,Juni,Sulawesi Utara,Panel,38000
2018,Juni,Sumatera Barat,Panel,35759.46
2018,Juni,Sumatera Selatan,Panel,871436.44
2018,Juni,Sumatera Utara,Panel,8237835.02
2018,Juli,Bali,Panel,693498.41
2018,Juli,Banten,Panel,7708716.47
2018,Juli,Bengkulu,Panel,76991.04
2018,Juli,DI Yogyakarta,Panel,0
2018,Juli,DKI Jakarta,Panel,15054088.75
2018,Juli,Jambi,Panel,2227243.87
2018,Juli,Jawa Barat,Panel,10081339.85
2018,Juli,Jawa Tengah,Panel,38765674.72
2018,Juli,Jawa Timur,Panel,54167797.99
2018,Juli,Kalimantan Barat,Panel,13436384.17
2018,Juli,Kalimantan Selatan,Panel,31364083.42
2018,Juli,Kalimantan Tengah,Panel,0
2018,Juli,Kalimantan Timur,Panel,20127874.83
2018,Juli,Kalimantan Utara,Panel,7689748.23
2018,Juli,Lampung,Panel,105693.18
2018,Juli,Maluku,Panel,0
2018,Juli,Nusa Tenggara Timur,Panel,0
2018,Juli,Papua,Panel,4768287.42
2018,Juli,Papua Barat,Panel,23752.32
2018,Juli,Riau,Panel,1870903.56
2018,Juli,Sulawesi Selatan,Panel,1607790.94
2018,Juli,Sulawesi Tengah,Panel,46614.69
2018,Juli,Sulawesi Utara,Panel,15000
2018,Juli,Sumatera Barat,Panel,67118.09
2018,Juli,Sumatera Selatan,Panel,1174038.11
2018,Juli,Sumatera Utara,Panel,14125309.25
2018,Agustus,Bali,Panel,386716.76
2018,Agustus,Banten,Panel,6896963.16
2018,Agustus,Bengkulu,Panel,44911.44
2018,Agustus,DI Yogyakarta,Panel,0
2018,Agustus,DKI Jakarta,Panel,21010636.2
2018,Agustus,Jambi,Panel,2177363.72
2018,Agustus,Jawa Barat,Panel,10687217.78
2018,Agustus,Jawa Tengah,Panel,37797485.07
2018,Agustus,Jawa Timur,Panel,51620682.36
2018,Agustus,Kalimantan Barat,Panel,13441959.26
2018,Agustus,Kalimantan Selatan,Panel,29461361.33
2018,Agustus,Kalimantan Tengah,Panel,295273.21
2018,Agustus,Kalimantan Timur,Panel,23645893.53
2018,Agustus,Kalimantan Utara,Panel,9199794.09
2018,Agustus,Lampung,Panel,116730.32
2018,Agustus,Maluku,Panel,0
2018,Agustus,Nusa Tenggara Timur,Panel,0
2018,Agustus,Papua,Panel,19623085.75
2018,Agustus,Papua Barat,Panel,0
2018,Agustus,Riau,Panel,1383497.81
2018,Agustus,Sulawesi Selatan,Panel,3240125.89
2018,Agustus,Sulawesi Tengah,Panel,39787.99
2018,Agustus,Sulawesi Utara,Panel,15000
2018,Agustus,Sumatera Barat,Panel,0
2018,Agustus,Sumatera Selatan,Panel,1207930.35
2018,Agustus,Sumatera Utara,Panel,13243686.68
2018,September,Bali,Panel,522159.05
2018,September,Banten,Panel,5816788.02
2018,September,Bengkulu,Panel,66297.84
2018,September,DI Yogyakarta,Panel,30375
2018,September,DKI Jakarta,Panel,8467909.69
2018,September,Jambi,Panel,2134063.55
2018,September,Jawa Barat,Panel,9162862.16
2018,September,Jawa Tengah,Panel,41717204.58
2018,September,Jawa Timur,Panel,48728720.17
2018,September,Kalimantan Barat,Panel,8661516.31
2018,September,Kalimantan Selatan,Panel,21088225.13
2018,September,Kalimantan Tengah,Panel,1747.8
2018,September,Kalimantan Timur,Panel,22576072.65
2018,September,Kalimantan Utara,Panel,7071084.63
2018,September,Lampung,Panel,150761.46
2018,September,Maluku,Panel,0
2018,September,Nusa Tenggara Timur,Panel,620
2018,September,Papua,Panel,8677922.84
2018,September,Papua Barat,Panel,23752.32
2018,September,Riau,Panel,1067112.94
2018,September,Sulawesi Selatan,Panel,8247045.92
2018,September,Sulawesi Tengah,Panel,33930.94
2018,September,Sulawesi Utara,Panel,0
2018,September,Sumatera Barat,Panel,72988.98
2018,September,Sumatera Selatan,Panel,804180.06
2018,September,Sumatera Utara,Panel,12056313.14
2018,Oktober,Bali,Panel,850637.18
2018,Oktober,Banten,Panel,5823428.36
2018,Oktober,Bengkulu,Panel,66297.84
2018,Oktober,DI Yogyakarta,Panel,209.67
2018,Oktober,DKI Jakarta,Panel,12332971.5
2018,Oktober,Jambi,Panel,2912588.55
2018,Oktober,Jawa Barat,Panel,10031345.32
2018,Oktober,Jawa Tengah,Panel,48000970.02
2018,Oktober,Jawa Timur,Panel,54306900.8
2018,Oktober,Kalimantan Barat,Panel,12897954.25
2018,Oktober,Kalimantan Selatan,Panel,24739951.15
2018,Oktober,Kalimantan Tengah,Panel,223669.57
2018,Oktober,Kalimantan Timur,Panel,22933025.1
2018,Oktober,Kalimantan Utara,Panel,8339356.95
2018,Oktober,Lampung,Panel,99985.16
2018,Oktober,Maluku,Panel,0
2018,Oktober,Nusa Tenggara Timur,Panel,3310
2018,Oktober,Papua,Panel,4556095.43
2018,Oktober,Papua Barat,Panel,0
2018,Oktober,Riau,Panel,1199278.55
2018,Oktober,Sulawesi Selatan,Panel,10339972.01
2018,Oktober,Sulawesi Tengah,Panel,18.27
2018,Oktober,Sulawesi Utara,Panel,18000
2018,Oktober,Sumatera Barat,Panel,69565.77
2018,Oktober,Sumatera Selatan,Panel,1228622.13
2018,Oktober,Sumatera Utara,Panel,13333160.68
2018,November,Bali,Panel,625837.63
2018,November,Banten,Panel,5550079.53
2018,November,Bengkulu,Panel,0
2018,November,DI Yogyakarta,Panel,29108.19
2018,November,DKI Jakarta,Panel,9236054.27
2018,November,Jambi,Panel,2355629.22
2018,November,Jawa Barat,Panel,8984192.72
2018,November,Jawa Tengah,Panel,43305146.29
2018,November,Jawa Timur,Panel,50202304.35
2018,November,Kalimantan Barat,Panel,8238395.28
2018,November,Kalimantan Selatan,Panel,21032949.08
2018,November,Kalimantan Tengah,Panel,0
2018,November,Kalimantan Timur,Panel,20345056.94
2018,November,Kalimantan Utara,Panel,9842065.47
2018,November,Lampung,Panel,87369
2018,November,Maluku,Panel,0
2018,November,Nusa Tenggara Timur,Panel,675
2018,November,Papua,Panel,9429593.82
2018,November,Papua Barat,Panel,0
2018,November,Riau,Panel,1248228.75
2018,November,Sulawesi Selatan,Panel,2101867.71
2018,November,Sulawesi Tengah,Panel,16011.47
2018,November,Sulawesi Utara,Panel,10500
2018,November,Sumatera Barat,Panel,0
2018,November,Sumatera Selatan,Panel,820340.43
2018,November,Sumatera Utara,Panel,11799401.77
2018,Desember,Bali,Panel,591789.66
2018,Desember,Banten,Panel,5333544.54
2018,Desember,Bengkulu,Panel,105527.99
2018,Desember,DI Yogyakarta,Panel,0
2018,Desember,DKI Jakarta,Panel,5794758.6
2018,Desember,Jambi,Panel,2392049.53
2018,Desember,Jawa Barat,Panel,7266050.1
2018,Desember,Jawa Tengah,Panel,41214812.82
2018,Desember,Jawa Timur,Panel,47312939.58
2018,Desember,Kalimantan Barat,Panel,9992012.39
2018,Desember,Kalimantan Selatan,Panel,23020256.41
2018,Desember,Kalimantan Tengah,Panel,7433.3
2018,Desember,Kalimantan Timur,Panel,17163080.17
2018,Desember,Kalimantan Utara,Panel,4784318.83
2018,Desember,Lampung,Panel,71557.39
2018,Desember,Maluku,Panel,116378
2018,Desember,Nusa Tenggara Timur,Panel,2834
2018,Desember,Papua,Panel,3480174.75
2018,Desember,Papua Barat,Panel,0
2018,Desember,Riau,Panel,1219224.83
2018,Desember,Sulawesi Selatan,Panel,6311102.58
2018,Desember,Sulawesi Tengah,Panel,48918.91
2018,Desember,Sulawesi Utara,Panel,12828.77
2018,Desember,Sumatera Barat,Panel,38044.26
2018,Desember,Sumatera Selatan,Panel,867920.36
2018,Desember,Sumatera Utara,Panel,12530635.34
2018,Januari,Bali,Paper,521558.41
2018,Januari,Banten,Paper,2452118.27
2018,Januari,DI Yogyakarta,Paper,762364.89
2018,Januari,DKI Jakarta,Paper,235292817.9
2018,Januari,Jambi,Paper,11256376.46
2018,Januari,Jawa Barat,Paper,7593683.92
2018,Januari,Jawa Tengah,Paper,951267.1
2018,Januari,Jawa Timur,Paper,10402773.34
2018,Januari,Riau,Paper,34108618.22
2018,Januari,Sumatera Selatan,Paper,0
2018,Januari,Sumatera Utara,Paper,252011.65
2018,Februari,Bali,Paper,466365.33
2018,Februari,Banten,Paper,2644726.46
2018,Februari,DI Yogyakarta,Paper,1334589.29
2018,Februari,DKI Jakarta,Paper,275569606.6
2018,Februari,Jambi,Paper,11352347.49
2018,Februari,Jawa Barat,Paper,6513472.98
2018,Februari,Jawa Tengah,Paper,1266192.34
2018,Februari,Jawa Timur,Paper,13957166.5
2018,Februari,Riau,Paper,30314817.49
2018,Februari,Sumatera Selatan,Paper,0
2018,Februari,Sumatera Utara,Paper,306818.13
2018,Maret,Bali,Paper,512283.43
2018,Maret,Banten,Paper,2823252.98
2018,Maret,DI Yogyakarta,Paper,1239918.37
2018,Maret,DKI Jakarta,Paper,283597732.3
2018,Maret,Jambi,Paper,14637116.02
2018,Maret,Jawa Barat,Paper,7458520.4
2018,Maret,Jawa Tengah,Paper,2125363.24
2018,Maret,Jawa Timur,Paper,12147266.37
2018,Maret,Riau,Paper,29325474.44
2018,Maret,Sumatera Selatan,Paper,0
2018,Maret,Sumatera Utara,Paper,199189.97
2018,April,Bali,Paper,610853.75
2018,April,Banten,Paper,3313976.02
2018,April,DI Yogyakarta,Paper,1396690.87
2018,April,DKI Jakarta,Paper,282447287.4
2018,April,Jambi,Paper,10204093.6
2018,April,Jawa Barat,Paper,6080248.3
2018,April,Jawa Tengah,Paper,2118664.12
2018,April,Jawa Timur,Paper,13568333.62
2018,April,Riau,Paper,31219275.59
2018,April,Sumatera Selatan,Paper,0
2018,April,Sumatera Utara,Paper,238754.27
2018,Mei,Bali,Paper,530217.85
2018,Mei,Banten,Paper,2926169.55
2018,Mei,DI Yogyakarta,Paper,642870.19
2018,Mei,DKI Jakarta,Paper,298173263.9
2018,Mei,Jambi,Paper,8421700.72
2018,Mei,Jawa Barat,Paper,7160185.08
2018,Mei,Jawa Tengah,Paper,2037314.27
2018,Mei,Jawa Timur,Paper,16047226.53
2018,Mei,Riau,Paper,25294608.45
2018,Mei,Sumatera Selatan,Paper,0
2018,Mei,Sumatera Utara,Paper,382550.59
2018,Juni,Bali,Paper,327509.9
2018,Juni,Banten,Paper,1360664.45
2018,Juni,DI Yogyakarta,Paper,785632.26
2018,Juni,DKI Jakarta,Paper,200589572.2
2018,Juni,Jambi,Paper,7761873.82
2018,Juni,Jawa Barat,Paper,3880679.05
2018,Juni,Jawa Tengah,Paper,1210313.27
2018,Juni,Jawa Timur,Paper,11229984.29
2018,Juni,Riau,Paper,22522667.87
2018,Juni,Sumatera Selatan,Paper,0
2018,Juni,Sumatera Utara,Paper,226935.87
2018,Juli,Bali,Paper,820574.87
2018,Juli,Banten,Paper,1632502.56
2018,Juli,DI Yogyakarta,Paper,1203679.38
2018,Juli,DKI Jakarta,Paper,306355942.1
2018,Juli,Jambi,Paper,10807356.89
2018,Juli,Jawa Barat,Paper,9853358.86
2018,Juli,Jawa Tengah,Paper,1936051
2018,Juli,Jawa Timur,Paper,16550811.57
2018,Juli,Riau,Paper,20951919.36
2018,Juli,Sumatera Selatan,Paper,0
2018,Juli,Sumatera Utara,Paper,213001.88
2018,Agustus,Bali,Paper,802096.07
2018,Agustus,Banten,Paper,1842588.4
2018,Agustus,DI Yogyakarta,Paper,1884096.59
2018,Agustus,DKI Jakarta,Paper,270175526.8
2018,Agustus,Jambi,Paper,11176007.05
2018,Agustus,Jawa Barat,Paper,10570066.42
2018,Agustus,Jawa Tengah,Paper,1715075.81
2018,Agustus,Jawa Timur,Paper,15086616.54
2018,Agustus,Riau,Paper,20052564.73
2018,Agustus,Sumatera Selatan,Paper,0
2018,Agustus,Sumatera Utara,Paper,218753.95
2018,September,Bali,Paper,813876.57
2018,September,Banten,Paper,2666021.99
2018,September,DI Yogyakarta,Paper,1872744.33
2018,September,DKI Jakarta,Paper,255878629.9
2018,September,Jambi,Paper,11731709.22
2018,September,Jawa Barat,Paper,8136321.33
2018,September,Jawa Tengah,Paper,2813995.12
2018,September,Jawa Timur,Paper,15619229.92
2018,September,Riau,Paper,18963650
2018,September,Sumatera Selatan,Paper,0
2018,September,Sumatera Utara,Paper,197525.04
2018,Oktober,Bali,Paper,1114630.43
2018,Oktober,Banten,Paper,1689774.99
2018,Oktober,DI Yogyakarta,Paper,1938810.93
2018,Oktober,DKI Jakarta,Paper,275113365.6
2018,Oktober,Jambi,Paper,7468854.56
2018,Oktober,Jawa Barat,Paper,6617028.84
2018,Oktober,Jawa Tengah,Paper,1736014.33
2018,Oktober,Jawa Timur,Paper,13654440.77
2018,Oktober,Riau,Paper,22607831.18
2018,Oktober,Sumatera Selatan,Paper,118874.67
2018,Oktober,Sumatera Utara,Paper,266914.13
2018,November,Bali,Paper,943222.05
2018,November,Banten,Paper,1390623.42
2018,November,DI Yogyakarta,Paper,927028.75
2018,November,DKI Jakarta,Paper,259503189.1
2018,November,Jambi,Paper,13549591.18
2018,November,Jawa Barat,Paper,7470563.38
2018,November,Jawa Tengah,Paper,1200120.25
2018,November,Jawa Timur,Paper,14225818.58
2018,November,Riau,Paper,22814548.93
2018,November,Sumatera Selatan,Paper,78515.44
2018,November,Sumatera Utara,Paper,216020.83
2018,Desember,Bali,Paper,1029983.95
2018,Desember,Banten,Paper,1244696.65
2018,Desember,DI Yogyakarta,Paper,1476402.92
2018,Desember,DKI Jakarta,Paper,252370437.1
2018,Desember,Jambi,Paper,9421967.8
2018,Desember,Jawa Barat,Paper,6138969.3
2018,Desember,Jawa Tengah,Paper,1394682.45
2018,Desember,Jawa Timur,Paper,13754733
2018,Desember,Riau,Paper,23131198.33
2018,Desember,Sumatera Selatan,Paper,728046.87
2018,Desember,Sumatera Utara,Paper,339607.04
2018,Januari,DKI Jakarta,Pulp,94181146.23
2018,Januari,Jambi,Pulp,10164479.09
